Date,Max_Temp,Min_Temp,Rainfall,Wind_Speed,Humidity,Avg_Temp,Year,Month,Season,Month_Name
2021-11-01,32.1,22.5,0.0,14.3,79,27.3,2021,11,Autumn,Nov
2021-11-02,33.2,23.3,0.0,14.2,80,28.25,2021,11,Autumn,Nov
2021-11-03,33.7,23.7,0.0,21.1,79,28.700000000000003,2021,11,Autumn,Nov
2021-11-04,32.3,24.8,0.0,15.8,71,28.549999999999997,2021,11,Autumn,Nov
2021-11-05,32.2,24.2,1.6,17.1,92,28.200000000000003,2021,11,Autumn,Nov
2021-11-06,31.2,23.8,0.1,15.3,93,27.5,2021,11,Autumn,Nov
2021-11-07,29.2,24.0,0.0,13.0,90,26.6,2021,11,Autumn,Nov
2021-11-08,31.6,23.6,0.0,16.8,93,27.6,2021,11,Autumn,Nov
2021-11-09,32.4,21.5,0.0,18.3,90,26.95,2021,11,Autumn,Nov
2021-11-10,32.2,21.5,0.0,20.9,74,26.85,2021,11,Autumn,Nov
2021-11-11,32.5,21.2,0.0,18.7,70,26.85,2021,11,Autumn,Nov
2021-11-12,32.0,21.7,0.0,22.6,61,26.85,2021,11,Autumn,Nov
2021-11-13,32.7,23.4,0.0,19.8,74,28.05,2021,11,Autumn,Nov
2021-11-14,32.5,23.9,0.0,18.1,76,28.2,2021,11,Autumn,Nov
2021-11-15,32.5,24.6,0.0,21.9,76,28.55,2021,11,Autumn,Nov
2021-11-16,33.5,24.6,0.0,19.2,78,29.05,2021,11,Autumn,Nov
2021-11-17,32.2,24.5,2.1,16.9,95,28.35,2021,11,Autumn,Nov
2021-11-18,30.0,23.8,2.2,13.4,97,26.9,2021,11,Autumn,Nov
2021-11-19,31.4,23.5,0.7,15.4,98,27.45,2021,11,Autumn,Nov
2021-11-20,32.5,24.5,1.1,12.2,96,28.5,2021,11,Autumn,Nov
2021-11-21,32.8,25.2,7.9,16.7,93,29.0,2021,11,Autumn,Nov
2021-11-22,28.7,24.9,2.3,10.2,97,26.799999999999997,2021,11,Autumn,Nov
2021-11-23,30.5,24.6,0.0,17.3,97,27.55,2021,11,Autumn,Nov
2021-11-24,31.7,25.5,0.0,16.6,95,28.6,2021,11,Autumn,Nov
2021-11-25,32.6,24.6,0.0,16.7,90,28.6,2021,11,Autumn,Nov
2021-11-26,32.5,23.0,0.0,15.0,89,27.75,2021,11,Autumn,Nov
2021-11-27,32.6,22.1,0.0,16.3,91,27.35,2021,11,Autumn,Nov
2021-11-28,32.2,21.6,0.0,16.1,89,26.900000000000002,2021,11,Autumn,Nov
2021-11-29,32.5,21.4,0.0,15.1,70,26.95,2021,11,Autumn,Nov
2021-11-30,32.5,23.8,0.0,15.0,74,28.15,2021,11,Autumn,Nov
2021-12-01,24.7,20.6,41.4,20.3,91,22.65,2021,12,Winter,Dec
2021-12-02,24.8,19.2,56.7,26.9,94,22.0,2021,12,Winter,Dec
2021-12-03,27.0,22.0,0.8,10.4,97,24.5,2021,12,Winter,Dec
2021-12-04,27.6,21.4,0.1,11.3,97,24.5,2021,12,Winter,Dec
2021-12-05,26.7,20.9,0.2,11.8,98,23.799999999999997,2021,12,Winter,Dec
2021-12-06,29.0,21.0,0.0,16.3,97,25.0,2021,12,Winter,Dec
2021-12-07,30.1,22.0,0.0,15.5,83,26.05,2021,12,Winter,Dec
2021-12-08,31.0,22.1,0.0,16.2,80,26.55,2021,12,Winter,Dec
2021-12-09,29.9,22.7,0.0,16.3,79,26.299999999999997,2021,12,Winter,Dec
2021-12-10,31.2,22.2,0.0,15.8,78,26.7,2021,12,Winter,Dec
2021-12-11,31.0,22.1,0.0,14.6,81,26.55,2021,12,Winter,Dec
2021-12-12,31.6,21.0,0.0,13.5,89,26.3,2021,12,Winter,Dec
2021-12-13,29.3,20.7,0.0,15.7,85,25.0,2021,12,Winter,Dec
2021-12-14,28.5,19.3,0.0,17.1,88,23.9,2021,12,Winter,Dec
2021-12-15,27.3,19.0,0.0,14.3,93,23.15,2021,12,Winter,Dec
2021-12-16,28.1,19.6,0.0,16.7,95,23.85,2021,12,Winter,Dec
2021-12-17,28.0,20.3,0.0,17.0,86,24.15,2021,12,Winter,Dec
2021-12-18,29.4,18.9,0.0,15.9,92,24.15,2021,12,Winter,Dec
2021-12-19,29.8,19.6,0.0,17.0,82,24.700000000000003,2021,12,Winter,Dec
2021-12-20,29.9,18.5,0.0,14.7,90,24.2,2021,12,Winter,Dec
2021-12-21,28.6,17.8,0.0,13.0,91,23.200000000000003,2021,12,Winter,Dec
2021-12-22,28.0,17.9,0.0,12.5,96,22.95,2021,12,Winter,Dec
2021-12-23,28.0,18.2,0.0,12.9,95,23.1,2021,12,Winter,Dec
2021-12-24,26.2,17.6,0.0,14.6,98,21.9,2021,12,Winter,Dec
2021-12-25,26.2,17.5,0.0,14.8,98,21.85,2021,12,Winter,Dec
2021-12-26,28.2,18.5,0.0,17.8,95,23.35,2021,12,Winter,Dec
2021-12-27,29.4,17.9,0.0,13.8,88,23.65,2021,12,Winter,Dec
2021-12-28,28.0,18.4,0.0,21.5,90,23.2,2021,12,Winter,Dec
2021-12-29,27.5,19.5,0.0,20.8,78,23.5,2021,12,Winter,Dec
2021-12-30,30.0,18.8,0.0,20.8,77,24.4,2021,12,Winter,Dec
2021-12-31,31.4,20.9,0.0,16.3,79,26.15,2021,12,Winter,Dec
2022-01-01,31.3,20.4,0.0,13.9,78,25.85,2022,1,Winter,Jan
2022-01-02,30.6,20.5,0.0,14.1,77,25.55,2022,1,Winter,Jan
2022-01-03,30.9,21.4,0.0,13.8,84,26.15,2022,1,Winter,Jan
2022-01-04,31.2,20.4,0.0,15.1,92,25.799999999999997,2022,1,Winter,Jan
2022-01-05,28.5,20.4,0.0,17.3,96,24.45,2022,1,Winter,Jan
2022-01-06,27.9,20.5,0.0,16.5,98,24.2,2022,1,Winter,Jan
2022-01-07,27.4,19.6,0.0,15.5,95,23.5,2022,1,Winter,Jan
2022-01-08,24.5,21.0,2.3,12.1,98,22.75,2022,1,Winter,Jan
2022-01-09,25.4,18.8,0.0,22.0,92,22.1,2022,1,Winter,Jan
2022-01-10,24.2,16.0,0.0,23.1,73,20.1,2022,1,Winter,Jan
2022-01-11,24.5,14.8,0.0,15.2,90,19.65,2022,1,Winter,Jan
2022-01-12,25.0,16.4,0.0,18.4,79,20.7,2022,1,Winter,Jan
2022-01-13,25.9,15.6,0.0,15.4,89,20.75,2022,1,Winter,Jan
2022-01-14,25.8,17.2,0.0,16.1,93,21.5,2022,1,Winter,Jan
2022-01-15,28.8,18.0,0.0,20.5,86,23.4,2022,1,Winter,Jan
2022-01-16,31.4,19.0,0.0,18.7,79,25.2,2022,1,Winter,Jan
2022-01-17,30.7,20.3,0.0,14.8,77,25.5,2022,1,Winter,Jan
2022-01-18,29.0,20.0,0.0,19.0,81,24.5,2022,1,Winter,Jan
2022-01-19,29.2,18.8,0.0,17.2,86,24.0,2022,1,Winter,Jan
2022-01-20,27.5,19.0,0.0,16.1,90,23.25,2022,1,Winter,Jan
2022-01-21,27.1,18.8,0.0,14.2,96,22.950000000000003,2022,1,Winter,Jan
2022-01-22,26.6,20.2,1.0,22.7,98,23.4,2022,1,Winter,Jan
2022-01-23,23.3,17.6,0.4,22.4,78,20.450000000000003,2022,1,Winter,Jan
2022-01-24,24.2,14.3,0.0,25.5,83,19.25,2022,1,Winter,Jan
2022-01-25,25.4,14.2,0.0,18.8,69,19.799999999999997,2022,1,Winter,Jan
2022-01-26,27.2,15.8,0.0,19.9,68,21.5,2022,1,Winter,Jan
2022-01-27,29.2,16.9,0.0,20.5,67,23.049999999999997,2022,1,Winter,Jan
2022-01-28,30.6,18.5,0.0,17.8,57,24.55,2022,1,Winter,Jan
2022-01-29,31.0,17.1,0.0,17.2,70,24.05,2022,1,Winter,Jan
2022-01-30,29.9,16.2,0.0,15.2,78,23.049999999999997,2022,1,Winter,Jan
2022-01-31,29.2,16.8,0.0,17.3,77,23.0,2022,1,Winter,Jan
2022-02-01,29.4,16.0,0.0,20.1,91,22.7,2022,2,Winter,Feb
2022-02-02,27.9,16.5,0.0,18.1,98,22.2,2022,2,Winter,Feb
2022-02-03,26.2,17.0,0.0,13.1,100,21.6,2022,2,Winter,Feb
2022-02-04,26.0,18.6,0.0,12.7,97,22.3,2022,2,Winter,Feb
2022-02-05,27.6,15.6,0.0,19.2,91,21.6,2022,2,Winter,Feb
2022-02-06,27.5,17.5,0.0,19.4,96,22.5,2022,2,Winter,Feb
2022-02-07,26.0,18.2,0.0,21.9,98,22.1,2022,2,Winter,Feb
2022-02-08,25.6,18.2,0.0,17.3,97,21.9,2022,2,Winter,Feb
2022-02-09,26.4,17.7,0.0,19.3,100,22.049999999999997,2022,2,Winter,Feb
2022-02-10,30.2,18.5,0.0,24.0,79,24.35,2022,2,Winter,Feb
2022-02-11,32.2,20.9,0.0,21.7,58,26.55,2022,2,Winter,Feb
2022-02-12,30.8,20.0,0.0,21.0,67,25.4,2022,2,Winter,Feb
2022-02-13,30.2,18.5,0.0,19.5,77,24.35,2022,2,Winter,Feb
2022-02-14,29.0,18.6,0.0,19.5,87,23.8,2022,2,Winter,Feb
2022-02-15,27.2,19.0,0.0,17.3,92,23.1,2022,2,Winter,Feb
2022-02-16,26.5,18.7,0.0,16.5,96,22.6,2022,2,Winter,Feb
2022-02-17,26.9,17.6,0.0,14.0,99,22.25,2022,2,Winter,Feb
2022-02-18,28.1,18.4,0.0,14.6,98,23.25,2022,2,Winter,Feb
2022-02-19,29.6,18.9,0.0,17.9,96,24.25,2022,2,Winter,Feb
2022-02-20,31.0,19.4,0.0,20.2,90,25.2,2022,2,Winter,Feb
2022-02-21,31.2,17.9,0.0,22.9,80,24.549999999999997,2022,2,Winter,Feb
2022-02-22,30.4,18.4,0.0,21.8,91,24.4,2022,2,Winter,Feb
2022-02-23,29.9,18.5,0.0,18.9,94,24.2,2022,2,Winter,Feb
2022-02-24,30.2,20.1,0.0,20.1,89,25.15,2022,2,Winter,Feb
2022-02-25,30.7,20.6,0.0,22.9,77,25.65,2022,2,Winter,Feb
2022-02-26,30.5,20.0,0.0,21.8,82,25.25,2022,2,Winter,Feb
2022-02-27,31.1,19.9,0.0,24.2,76,25.5,2022,2,Winter,Feb
2022-02-28,32.3,20.0,0.0,21.3,64,26.15,2022,2,Winter,Feb
2022-03-01,32.5,21.0,0.0,18.9,69,26.75,2022,3,Summer,Mar
2022-03-02,34.5,21.6,0.0,22.4,68,28.05,2022,3,Summer,Mar
2022-03-03,35.3,21.6,0.0,24.7,63,28.45,2022,3,Summer,Mar
2022-03-04,34.5,23.8,0.0,24.7,50,29.15,2022,3,Summer,Mar
2022-03-05,34.2,20.8,0.0,23.7,65,27.5,2022,3,Summer,Mar
2022-03-06,34.2,22.5,0.0,20.4,65,28.35,2022,3,Summer,Mar
2022-03-07,32.2,24.2,0.0,16.0,73,28.200000000000003,2022,3,Summer,Mar
2022-03-08,36.0,25.2,0.0,23.2,67,30.6,2022,3,Summer,Mar
2022-03-09,34.0,24.5,0.1,16.9,68,29.25,2022,3,Summer,Mar
2022-03-10,33.8,23.1,0.0,19.0,78,28.45,2022,3,Summer,Mar
2022-03-11,33.2,24.0,0.0,16.5,68,28.6,2022,3,Summer,Mar
2022-03-12,36.3,22.8,0.0,18.0,72,29.549999999999997,2022,3,Summer,Mar
2022-03-13,36.2,22.5,0.0,23.3,85,29.35,2022,3,Summer,Mar
2022-03-14,36.0,22.8,0.0,21.5,48,29.4,2022,3,Summer,Mar
2022-03-15,36.0,23.8,0.0,22.2,61,29.9,2022,3,Summer,Mar
2022-03-16,35.3,23.2,0.0,26.0,69,29.25,2022,3,Summer,Mar
2022-03-17,35.5,24.5,0.0,23.5,64,30.0,2022,3,Summer,Mar
2022-03-18,34.8,22.8,0.0,27.1,91,28.799999999999997,2022,3,Summer,Mar
2022-03-19,32.0,23.5,0.0,20.8,94,27.75,2022,3,Summer,Mar
2022-03-20,30.2,24.0,0.0,26.9,96,27.1,2022,3,Summer,Mar
2022-03-21,30.5,22.5,0.0,24.2,100,26.5,2022,3,Summer,Mar
2022-03-22,34.2,24.5,0.0,26.5,65,29.35,2022,3,Summer,Mar
2022-03-23,38.0,26.1,0.0,28.0,50,32.05,2022,3,Summer,Mar
2022-03-24,33.7,24.9,0.0,20.1,83,29.3,2022,3,Summer,Mar
2022-03-25,32.0,23.8,0.0,21.6,93,27.9,2022,3,Summer,Mar
2022-03-26,32.4,23.3,0.0,22.2,100,27.85,2022,3,Summer,Mar
2022-03-27,32.3,23.6,0.0,21.2,98,27.95,2022,3,Summer,Mar
2022-03-28,32.3,24.2,0.0,20.7,100,28.25,2022,3,Summer,Mar
2022-03-29,33.5,23.2,0.0,20.4,94,28.35,2022,3,Summer,Mar
2022-03-30,33.8,22.8,0.0,19.4,95,28.299999999999997,2022,3,Summer,Mar
2022-03-31,31.9,22.0,0.0,17.4,96,26.95,2022,3,Summer,Mar
2022-04-01,33.0,22.1,0.0,19.1,100,27.55,2022,4,Summer,Apr
2022-04-02,31.0,23.3,0.0,19.4,98,27.15,2022,4,Summer,Apr
2022-04-03,31.5,23.0,0.0,23.4,99,27.25,2022,4,Summer,Apr
2022-04-04,32.0,25.0,0.0,23.9,96,28.5,2022,4,Summer,Apr
2022-04-05,32.2,24.6,0.0,22.5,97,28.400000000000002,2022,4,Summer,Apr
2022-04-06,32.0,24.9,0.0,19.8,95,28.45,2022,4,Summer,Apr
2022-04-07,32.5,25.2,0.0,18.9,96,28.85,2022,4,Summer,Apr
2022-04-08,33.4,24.4,0.0,21.3,99,28.9,2022,4,Summer,Apr
2022-04-09,32.0,26.0,0.0,17.4,95,29.0,2022,4,Summer,Apr
2022-04-10,32.6,26.0,0.0,19.6,95,29.3,2022,4,Summer,Apr
2022-04-11,32.5,25.5,0.0,23.4,95,29.0,2022,4,Summer,Apr
2022-04-12,33.6,24.0,0.0,22.7,99,28.8,2022,4,Summer,Apr
2022-04-13,34.8,24.2,0.0,23.1,96,29.5,2022,4,Summer,Apr
2022-04-14,32.0,25.2,0.0,18.0,92,28.6,2022,4,Summer,Apr
2022-04-15,32.0,25.4,0.0,18.9,94,28.7,2022,4,Summer,Apr
2022-04-16,31.5,23.4,0.0,19.6,98,27.45,2022,4,Summer,Apr
2022-04-17,32.0,24.7,0.0,19.9,94,28.35,2022,4,Summer,Apr
2022-04-18,31.5,24.8,0.0,23.8,94,28.15,2022,4,Summer,Apr
2022-04-19,32.2,24.8,0.0,23.4,97,28.5,2022,4,Summer,Apr
2022-04-20,32.9,25.1,0.0,22.5,96,29.0,2022,4,Summer,Apr
2022-04-21,38.3,28.1,0.0,29.8,72,33.2,2022,4,Summer,Apr
2022-04-22,36.3,26.8,0.0,21.3,79,31.549999999999997,2022,4,Summer,Apr
2022-04-23,37.0,26.3,0.0,17.7,97,31.65,2022,4,Summer,Apr
2022-04-24,33.9,27.0,0.0,17.3,96,30.45,2022,4,Summer,Apr
2022-04-25,36.5,25.4,0.0,23.7,91,30.95,2022,4,Summer,Apr
2022-04-26,33.9,26.3,0.0,19.2,85,30.1,2022,4,Summer,Apr
2022-04-27,35.4,25.9,0.0,24.0,89,30.65,2022,4,Summer,Apr
2022-04-28,36.2,26.4,0.0,19.5,87,31.3,2022,4,Summer,Apr
2022-04-29,33.3,27.8,0.0,17.0,93,30.549999999999997,2022,4,Summer,Apr
2022-04-30,33.0,25.7,0.0,18.7,95,29.35,2022,4,Summer,Apr
2022-05-01,33.0,26.2,0.0,16.7,94,29.6,2022,5,Summer,May
2022-05-02,32.6,27.9,0.0,19.8,89,30.25,2022,5,Summer,May
2022-05-03,32.9,27.2,0.0,19.6,90,30.049999999999997,2022,5,Summer,May
2022-05-04,32.7,26.9,0.0,21.3,92,29.8,2022,5,Summer,May
2022-05-05,33.1,25.6,0.0,23.4,95,29.35,2022,5,Summer,May
2022-05-06,32.8,26.4,0.1,22.5,95,29.599999999999998,2022,5,Summer,May
2022-05-07,33.0,26.1,0.0,22.9,97,29.55,2022,5,Summer,May
2022-05-08,33.2,26.3,0.0,26.7,100,29.75,2022,5,Summer,May
2022-05-09,32.6,26.9,0.0,24.6,97,29.75,2022,5,Summer,May
2022-05-10,32.7,28.0,0.0,24.5,87,30.35,2022,5,Summer,May
2022-05-11,32.5,27.5,0.0,19.8,92,30.0,2022,5,Summer,May
2022-05-12,32.6,28.5,0.0,18.4,79,30.55,2022,5,Summer,May
2022-05-13,32.1,28.2,0.0,18.5,80,30.15,2022,5,Summer,May
2022-05-14,32.3,28.1,0.0,17.1,79,30.2,2022,5,Summer,May
2022-05-15,32.9,28.1,0.0,18.1,82,30.5,2022,5,Summer,May
2022-05-16,32.7,27.3,0.0,23.3,88,30.0,2022,5,Summer,May
2022-05-17,32.8,27.9,0.0,18.2,86,30.349999999999998,2022,5,Summer,May
2022-05-18,32.3,27.4,0.0,20.2,87,29.849999999999998,2022,5,Summer,May
2022-05-19,32.2,27.5,0.0,21.9,86,29.85,2022,5,Summer,May
2022-05-20,32.0,27.9,0.1,19.6,80,29.95,2022,5,Summer,May
2022-05-21,32.5,28.5,0.1,21.6,72,30.5,2022,5,Summer,May
2022-05-22,32.5,28.8,1.0,22.9,75,30.65,2022,5,Summer,May
2022-05-23,32.8,28.6,2.7,22.6,77,30.7,2022,5,Summer,May
2022-05-24,32.6,28.3,0.4,22.0,81,30.450000000000003,2022,5,Summer,May
2022-05-25,32.4,27.6,0.6,18.7,81,30.0,2022,5,Summer,May
2022-05-26,32.8,27.9,0.0,18.4,79,30.349999999999998,2022,5,Summer,May
2022-05-27,33.2,28.5,0.0,20.1,72,30.85,2022,5,Summer,May
2022-05-28,33.0,28.6,0.0,20.2,69,30.8,2022,5,Summer,May
2022-05-29,33.1,28.9,0.1,20.6,71,31.0,2022,5,Summer,May
2022-05-30,32.6,28.2,0.1,20.3,72,30.4,2022,5,Summer,May
2022-05-31,32.8,28.1,0.0,21.4,74,30.45,2022,5,Summer,May
2022-06-01,32.2,28.2,0.0,21.3,75,30.200000000000003,2022,6,Monsoon,Jun
2022-06-02,32.2,27.9,0.0,21.1,80,30.05,2022,6,Monsoon,Jun
2022-06-03,31.8,27.6,0.0,20.3,81,29.700000000000003,2022,6,Monsoon,Jun
2022-06-04,32.4,27.6,0.0,18.9,85,30.0,2022,6,Monsoon,Jun
2022-06-05,32.3,27.5,0.0,20.6,86,29.9,2022,6,Monsoon,Jun
2022-06-06,32.1,27.6,0.0,17.9,84,29.85,2022,6,Monsoon,Jun
2022-06-07,32.7,27.9,1.0,18.2,81,30.3,2022,6,Monsoon,Jun
2022-06-08,31.8,27.1,2.5,17.8,91,29.450000000000003,2022,6,Monsoon,Jun
2022-06-09,31.0,26.6,7.3,16.9,88,28.8,2022,6,Monsoon,Jun
2022-06-10,30.8,26.5,13.8,18.7,91,28.65,2022,6,Monsoon,Jun
2022-06-11,29.8,25.6,25.2,23.0,92,27.700000000000003,2022,6,Monsoon,Jun
2022-06-12,28.4,25.7,15.9,25.3,92,27.049999999999997,2022,6,Monsoon,Jun
2022-06-13,29.6,25.1,8.0,26.3,93,27.35,2022,6,Monsoon,Jun
2022-06-14,30.5,25.5,2.5,22.9,94,28.0,2022,6,Monsoon,Jun
2022-06-15,30.0,26.2,6.1,21.0,91,28.1,2022,6,Monsoon,Jun
2022-06-16,30.1,25.8,5.1,20.1,92,27.950000000000003,2022,6,Monsoon,Jun
2022-06-17,29.8,26.0,3.0,19.8,94,27.9,2022,6,Monsoon,Jun
2022-06-18,29.8,26.5,6.6,22.4,92,28.15,2022,6,Monsoon,Jun
2022-06-19,28.4,25.3,36.7,22.0,93,26.85,2022,6,Monsoon,Jun
2022-06-20,26.7,25.1,54.8,18.4,94,25.9,2022,6,Monsoon,Jun
2022-06-21,27.9,24.8,23.0,21.0,95,26.35,2022,6,Monsoon,Jun
2022-06-22,29.2,25.0,26.9,19.2,94,27.1,2022,6,Monsoon,Jun
2022-06-23,28.6,24.7,46.8,12.9,95,26.65,2022,6,Monsoon,Jun
2022-06-24,29.9,25.5,17.5,22.7,94,27.7,2022,6,Monsoon,Jun
2022-06-25,29.3,25.5,15.6,22.9,94,27.4,2022,6,Monsoon,Jun
2022-06-26,28.0,25.3,15.7,29.5,93,26.65,2022,6,Monsoon,Jun
2022-06-27,28.3,25.4,31.7,23.2,94,26.85,2022,6,Monsoon,Jun
2022-06-28,28.1,25.5,10.0,20.0,93,26.8,2022,6,Monsoon,Jun
2022-06-29,28.4,25.6,16.0,19.4,92,27.0,2022,6,Monsoon,Jun
2022-06-30,27.8,25.4,41.6,20.2,94,26.6,2022,6,Monsoon,Jun
2022-07-01,26.4,24.9,43.4,18.6,95,25.65,2022,7,Monsoon,Jul
2022-07-02,27.5,25.1,23.9,21.1,94,26.3,2022,7,Monsoon,Jul
2022-07-03,27.2,24.9,20.5,23.1,94,26.049999999999997,2022,7,Monsoon,Jul
2022-07-04,27.0,25.1,28.2,20.6,93,26.05,2022,7,Monsoon,Jul
2022-07-05,26.5,25.2,55.5,21.1,93,25.85,2022,7,Monsoon,Jul
2022-07-06,26.7,25.4,35.6,20.7,92,26.049999999999997,2022,7,Monsoon,Jul
2022-07-07,27.0,25.6,37.2,21.9,92,26.3,2022,7,Monsoon,Jul
2022-07-08,28.6,25.2,25.0,25.9,91,26.9,2022,7,Monsoon,Jul
2022-07-09,26.9,24.5,37.8,24.2,94,25.7,2022,7,Monsoon,Jul
2022-07-10,26.2,24.2,52.5,22.0,94,25.2,2022,7,Monsoon,Jul
2022-07-11,25.5,23.2,79.9,25.0,97,24.35,2022,7,Monsoon,Jul
2022-07-12,25.9,23.8,65.0,22.8,94,24.85,2022,7,Monsoon,Jul
2022-07-13,25.9,24.4,68.3,32.1,93,25.15,2022,7,Monsoon,Jul
2022-07-14,26.0,24.9,60.2,32.2,92,25.45,2022,7,Monsoon,Jul
2022-07-15,28.0,25.6,25.3,34.6,91,26.8,2022,7,Monsoon,Jul
2022-07-16,28.0,25.6,24.8,32.5,90,26.8,2022,7,Monsoon,Jul
2022-07-17,28.8,25.7,10.3,23.0,90,27.25,2022,7,Monsoon,Jul
2022-07-18,26.1,24.4,30.3,18.5,93,25.25,2022,7,Monsoon,Jul
2022-07-19,26.5,24.3,34.3,21.1,93,25.4,2022,7,Monsoon,Jul
2022-07-20,27.6,25.0,13.4,18.5,93,26.3,2022,7,Monsoon,Jul
2022-07-21,27.9,25.1,6.0,18.8,91,26.5,2022,7,Monsoon,Jul
2022-07-22,28.9,25.2,4.8,20.4,93,27.049999999999997,2022,7,Monsoon,Jul
2022-07-23,26.9,24.8,28.2,19.1,92,25.85,2022,7,Monsoon,Jul
2022-07-24,26.4,24.9,25.8,19.5,92,25.65,2022,7,Monsoon,Jul
2022-07-25,28.0,24.9,10.2,18.8,92,26.45,2022,7,Monsoon,Jul
2022-07-26,27.4,25.4,4.1,15.8,92,26.4,2022,7,Monsoon,Jul
2022-07-27,28.3,25.1,6.5,12.2,94,26.700000000000003,2022,7,Monsoon,Jul
2022-07-28,28.8,24.5,2.5,16.3,96,26.65,2022,7,Monsoon,Jul
2022-07-29,29.3,25.5,1.1,17.4,93,27.4,2022,7,Monsoon,Jul
2022-07-30,29.2,26.0,0.2,16.8,94,27.6,2022,7,Monsoon,Jul
2022-07-31,29.0,25.6,2.0,17.3,93,27.3,2022,7,Monsoon,Jul
2022-08-01,29.0,25.9,2.1,17.4,92,27.45,2022,8,Monsoon,Aug
2022-08-02,29.1,25.8,2.8,16.7,90,27.450000000000003,2022,8,Monsoon,Aug
2022-08-03,28.9,25.5,10.3,15.2,92,27.2,2022,8,Monsoon,Aug
2022-08-04,28.5,25.4,13.6,13.3,93,26.95,2022,8,Monsoon,Aug
2022-08-05,27.1,25.6,27.2,15.1,94,26.35,2022,8,Monsoon,Aug
2022-08-06,27.5,25.2,33.7,17.1,94,26.35,2022,8,Monsoon,Aug
2022-08-07,27.6,25.6,56.5,16.1,95,26.6,2022,8,Monsoon,Aug
2022-08-08,27.2,25.6,32.6,35.1,93,26.4,2022,8,Monsoon,Aug
2022-08-09,26.7,25.3,71.3,35.5,93,26.0,2022,8,Monsoon,Aug
2022-08-10,27.3,25.5,37.6,36.6,92,26.4,2022,8,Monsoon,Aug
2022-08-11,28.0,25.6,23.1,37.7,91,26.8,2022,8,Monsoon,Aug
2022-08-12,28.0,25.1,16.1,39.5,90,26.55,2022,8,Monsoon,Aug
2022-08-13,28.5,25.1,13.1,29.8,90,26.8,2022,8,Monsoon,Aug
2022-08-14,28.1,24.8,11.0,29.6,90,26.450000000000003,2022,8,Monsoon,Aug
2022-08-15,26.8,24.8,29.0,24.8,93,25.8,2022,8,Monsoon,Aug
2022-08-16,26.1,24.9,64.1,31.9,91,25.5,2022,8,Monsoon,Aug
2022-08-17,27.4,24.9,19.3,29.8,91,26.15,2022,8,Monsoon,Aug
2022-08-18,27.7,24.9,10.5,27.3,90,26.299999999999997,2022,8,Monsoon,Aug
2022-08-19,27.9,25.2,11.9,24.7,90,26.549999999999997,2022,8,Monsoon,Aug
2022-08-20,27.9,25.2,6.2,21.7,92,26.549999999999997,2022,8,Monsoon,Aug
2022-08-21,27.7,25.2,5.8,21.3,92,26.45,2022,8,Monsoon,Aug
2022-08-22,27.1,25.1,9.1,23.4,90,26.1,2022,8,Monsoon,Aug
2022-08-23,28.0,25.0,7.9,24.8,92,26.5,2022,8,Monsoon,Aug
2022-08-24,27.9,24.8,7.8,22.9,92,26.35,2022,8,Monsoon,Aug
2022-08-25,27.5,24.9,6.1,17.1,92,26.2,2022,8,Monsoon,Aug
2022-08-26,27.9,24.3,2.2,15.2,92,26.1,2022,8,Monsoon,Aug
2022-08-27,28.0,24.7,1.8,16.6,94,26.35,2022,8,Monsoon,Aug
2022-08-28,28.0,24.5,2.0,17.6,92,26.25,2022,8,Monsoon,Aug
2022-08-29,28.6,24.4,1.2,16.7,94,26.5,2022,8,Monsoon,Aug
2022-08-30,29.4,25.2,0.6,18.3,96,27.299999999999997,2022,8,Monsoon,Aug
2022-08-31,29.5,25.1,18.7,18.0,96,27.3,2022,8,Monsoon,Aug
2022-09-01,28.9,25.0,1.7,16.0,95,26.95,2022,9,Monsoon,Sep
2022-09-02,30.4,25.1,10.0,13.6,97,27.75,2022,9,Monsoon,Sep
2022-09-03,29.9,25.6,0.9,15.4,93,27.75,2022,9,Monsoon,Sep
2022-09-04,28.5,26.0,9.9,14.8,93,27.25,2022,9,Monsoon,Sep
2022-09-05,29.0,26.0,1.8,15.8,93,27.5,2022,9,Monsoon,Sep
2022-09-06,29.0,25.5,4.9,13.3,93,27.25,2022,9,Monsoon,Sep
2022-09-07,30.1,25.3,20.1,15.6,95,27.700000000000003,2022,9,Monsoon,Sep
2022-09-08,28.5,24.9,39.7,12.0,95,26.7,2022,9,Monsoon,Sep
2022-09-09,29.6,25.0,27.0,13.7,97,27.3,2022,9,Monsoon,Sep
2022-09-10,29.5,25.5,13.2,11.7,94,27.5,2022,9,Monsoon,Sep
2022-09-11,29.2,24.9,25.5,13.0,94,27.049999999999997,2022,9,Monsoon,Sep
2022-09-12,28.5,25.0,21.8,17.7,94,26.75,2022,9,Monsoon,Sep
2022-09-13,26.6,25.0,51.7,24.1,93,25.8,2022,9,Monsoon,Sep
2022-09-14,27.5,25.3,81.9,27.3,92,26.4,2022,9,Monsoon,Sep
2022-09-15,27.8,25.3,68.7,30.5,92,26.55,2022,9,Monsoon,Sep
2022-09-16,26.1,24.6,96.6,25.9,94,25.35,2022,9,Monsoon,Sep
2022-09-17,27.4,24.2,36.6,20.2,95,25.799999999999997,2022,9,Monsoon,Sep
2022-09-18,26.5,24.0,61.8,16.0,94,25.25,2022,9,Monsoon,Sep
